mean_brier_E,mean_brier_C,mean_brier_R,mean_ll_E,mean_ll_C,mean_ll_R,impr_R_vs_C_brier,impr_R_vs_C_ll,impr_R_vs_E_brier,impr_R_vs_E_ll,impr_C_vs_E_brier,impr_C_vs_E_ll,rep_mean_good,rep_mean_bad,rep_separation,seed,regime,stake_mean_good,stake_mean_bad
0.08948995185650813,0.08805525860493979,0.08789209751888949,0.3234365965557795,0.3177002114185356,0.3170770611956122,0.18529397180277846,0.19614410079900318,1.7855125681380437,1.9662386470451727,1.6031892092966844,1.7735733056585645,0.8384498344528926,0.7549106820023413,1.1106609754533743,2,correlated,2.2727804737250175,0.6818048815687459
0.0873160864796721,0.08567546540650942,0.08555900157407438,0.31697150122893347,0.30912339041721315,0.30857086628716535,0.1359360370935156,0.17873902369603342,2.012326681643912,2.650280832566315,1.878944807661105,2.4759673287006336,0.8881805584076787,0.7917020068684488,1.1218622040897024,3,correlated,2.760718670132401,0.5598203324668996
0.08701162306123265,0.08499106661573899,0.08489071843144769,0.3165242116364982,0.3079158354168681,0.3074576957218063,0.11806909630278914,0.14878731210480392,2.4374957679992058,2.864398861564504,2.322168434982229,2.7196580555790377,0.8801511731462819,0.7976282025943606,1.1034604472152658,4,correlated,2.8690402354760662,0.5327399411309834
0.08389547448660643,0.08239668454494972,0.08226568926651676,0.3093983622074405,0.3033090688856842,0.30277395955815317,0.15898124925342638,0.1764237810286893,1.9426378241055968,2.141059377956854,1.7864967697345666,1.9681078071362355,0.7668662826370142,0.6986830135351242,1.097588273624835,5,correlated,2.428613623185579,0.6428465942036052
0.08904561938110506,0.08735527295448463,0.08723199541242999,0.32168063229077326,0.31482701603329977,0.3142921527696875,0.1411220386419884,0.1698911581195644,2.0367357555378085,2.2968369181788804,1.898292626149232,2.130565402295771,0.8516537040073733,0.7874995695573727,1.081465612084156,6,correlated,2.529788291191188,0.617552927202203
0.08507703204849235,0.0831590657378804,0.08304432786679504,0.3115764510511364,0.3034320437803828,0.3028987112372065,0.13797397802305417,0.17576671749351994,2.3892514028212717,2.7851077270617224,2.2543878934548873,2.6139354380851247,0.8376427910167917,0.752551133534583,1.1130709312502793,7,correlated,2.625084322429623,0.5937289193925939
0.08945362799286552,0.0881719732448559,0.08797744213247188,0.32267404439927055,0.31769290242909953,0.316955678624023,0.2206269239816132,0.23205548485334604,1.6502246957623354,1.7721802774355602,1.4327588235010877,1.5437070494605551,0.8777286557023496,0.801745532003439,1.0947721199132103,8,correlated,2.287575969227527,0.6781060076931182
0.08959059897773303,0.0884431645669568,0.0882684576908336,0.3231403448564902,0.3175546496510651,0.31689991793946604,0.19753575867465564,0.20617922373944397,1.475758954606432,1.9311816108247268,1.2807531413663238,1.728566331729865,0.8787352113622608,0.7905658990325064,1.1115268346859584,9,correlated,2.479276763538733,0.6301808091153169
0.08970024073188751,0.08850793343262171,0.08838343463493507,0.32312770046195527,0.31824759713510425,0.317748286108383,0.14066399796964713,0.15689388740593327,1.468007316600573,1.6647951710366042,1.3292130428385163,1.510270806208889,0.6900747605912692,0.6404799089455605,1.0774338912946668,10,correlated,1.9362718864749051,0.7659320283812737
0.08759874809023628,0.08656772845320392,0.08639878067311003,0.31785465096088694,0.3136032371351971,0.31293743841883864,0.19516254280047263,0.21230607261602855,1.3698453953818481,1.547000343453643,1.176979876436479,1.3375339366083343,0.917345379166434,0.8173854736756816,1.1222922460821882,11,correlated,1.8768385058881893,0.7807903735279527
0.08787785501681566,0.08612075801784799,0.08600522856466732,0.3194007638653499,0.3121461850918495,0.31163708516457983,0.134148207516629,0.16309663599440094,2.13094237654073,2.430701356757867,1.9994764308157578,2.271309149579463,0.8179583452930579,0.7507883628088197,1.0894659344917714,12,correlated,2.380441222669824,0.654889694332544
